Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
9:28:35,10/22/2022,9390133059,1750168908,993.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
12:58:20,10/8/2022,9553089744,9482164263,11306.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:16:15,10/15/2022,18484669,4421279146,485.09,UK pounds,Mexican Peso,UK,UK,ACH,0,Normal_Small_Fan_Out
18:14:22,10/19/2022,8961334328,9846288597,5677.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:43:19,10/27/2022,9895372124,362919592,12575.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:43:12,10/24/2022,5734958877,9172055380,6006.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:19:51,10/13/2022,6112950865,367662685,4173.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:33:35,10/18/2022,7928034032,3012434605,10504.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
20:11:39,10/24/2022,6578007435,9189225881,5405.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:36:14,11/1/2022,8734909434,6571049178,5060.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:20:05,11/4/2022,8192956446,5012215863,35603.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
9:35:44,10/26/2022,3009179329,4456348543,7544.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
4:07:04,10/14/2022,941637871,1466505185,7109.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:25:53,11/8/2022,5797102181,2904129157,12374.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
12:49:24,10/25/2022,379567729,4660710480,4885.79,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:43:18,10/8/2022,8949593738,6429508600,12440.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Plus_Mutual
22:11:34,11/7/2022,6408586225,3689024512,100.57,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
9:19:17,11/1/2022,4240399045,2775584243,1891.53,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
8:12:29,10/8/2022,8188003704,9565186353,7760.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
16:23:11,11/1/2022,3187936030,3173205065,4650.91,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border,0,Normal_Fan_Out
22:25:42,10/17/2022,3724240056,5476042507,9465.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
12:16:18,11/9/2022,670213614,4749963169,106.2,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
17:41:48,10/28/2022,1010153624,598893787,6750.2,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
16:49:38,10/25/2022,5878205125,6894877738,883.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:19:31,11/10/2022,8629525970,261659321,8357.34,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Foward
18:43:25,10/18/2022,6214066564,3012899260,10102.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
16:13:55,11/8/2022,8532731811,9881633506,6947.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:03:58,10/13/2022,7896199650,6296911319,27737.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
14:57:17,10/9/2022,3801046275,7597425854,5626.29,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:27:34,10/28/2022,2620381480,1448023539,8058.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:48:01,11/9/2022,4448037135,1284572401,3356.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:50:59,10/19/2022,3135034212,6600815238,3739.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:03:01,11/9/2022,2221264130,920290830,283.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
9:59:28,11/8/2022,1413590751,8069898568,851.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
5:06:15,10/21/2022,436962830,9040594184,63632.16,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Mutual
5:36:41,11/2/2022,9433873896,2569518345,7198.1,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
12:06:14,10/7/2022,3023037899,5103043844,31667.0,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In
11:24:25,11/8/2022,2058693095,9652260133,2188.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
9:22:40,11/10/2022,4796736827,8979938681,1987.51,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:01:26,10/19/2022,4266155086,478705414,18410.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
14:44:05,10/23/2022,3659123490,76079111,1975.14,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Small_Fan_Out
9:52:06,10/10/2022,7439554821,2509740709,4969.87,Euro,Mexican Peso,Austria,Mexico,Cross-border,0,Normal_Fan_Out
15:25:18,11/10/2022,2780134076,9333500924,332.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:59:11,10/22/2022,4174410878,3466758877,12105.53,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
21:31:28,10/24/2022,3003746713,3619046618,6159.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
18:28:27,11/9/2022,5465395099,7714970129,551.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:26:28,11/3/2022,5404645822,3348144886,30779.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
9:01:25,11/6/2022,9356378158,1626873842,12743.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:26:37,10/20/2022,9692057921,9674752892,6274.72,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
8:24:04,10/24/2022,9020990144,1013981235,18297.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
4:49:50,10/13/2022,1342591726,4625356411,7350.29,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:22:28,10/31/2022,6555497435,8353611193,6143.23,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:35:36,10/9/2022,3946897976,8476455931,4236.73,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:31:55,10/28/2022,3018298470,6747443926,13801.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:30:57,10/31/2022,5992929221,2511760986,1975.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
8:44:23,10/22/2022,6461746728,6921656279,7223.0,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:27:33,10/31/2022,5106424412,6127569938,15673.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:08:49,11/7/2022,5026003967,274239431,1043.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
18:50:55,10/16/2022,9832677831,566217385,10776.49,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
8:19:30,10/20/2022,1634476218,7751325632,626.17,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:43:53,10/10/2022,8118740271,5096849133,5401.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
16:22:32,10/22/2022,355589592,4451270151,6746.57,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:20:54,11/1/2022,604321999,1924815930,578.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
1:26:47,10/28/2022,7523088692,1023030681,885.86,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Group
9:33:19,11/11/2022,4590124385,5737915057,4968.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
8:05:11,10/26/2022,512171500,8870296815,190.61,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:36:33,10/29/2022,1429354049,2377478625,133.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
6:37:24,10/19/2022,9586816158,1708796825,187.31,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:57:22,10/12/2022,6608958443,4892400338,137.94,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:00:32,11/10/2022,102915055,7509278585,2036.39,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:59:40,10/30/2022,7892919408,2619770674,16492.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:45:00,10/20/2022,9052385915,9833517245,2323.42,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:00:17,11/8/2022,2358419559,6981802839,8932.37,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
17:35:48,10/21/2022,4014503641,4431502341,881.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:32:30,10/17/2022,297188083,7815174661,1486.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
8:09:41,10/9/2022,6094119189,9798564929,7682.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
1:20:52,11/5/2022,9920970055,92140588,12641.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:22:10,10/26/2022,8203966914,7863684275,7350.0,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Small_Fan_Out
14:16:38,11/1/2022,7974410144,6213618949,6511.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:08:41,10/14/2022,9532778729,8478335389,9140.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
14:32:17,10/7/2022,3148115914,4213328643,309.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:31:10,10/22/2022,9326182833,4475324967,18830.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:18:21,10/7/2022,6213773032,5103043844,5487.8,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In
19:47:22,10/28/2022,6879165406,5381118839,26428.02,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Fan_Out
19:19:51,11/3/2022,2142116805,7999771828,1378.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
8:44:20,10/18/2022,9581300180,6692553022,13686.03,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,Normal_Fan_In
18:20:10,10/29/2022,1447857819,5157059265,8374.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
1:17:33,10/10/2022,2122393650,3776724367,4518.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
16:22:59,10/23/2022,6219026064,649073516,9037.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
16:14:44,11/9/2022,8953275727,3313484513,869.57,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:44:44,11/3/2022,7925512303,5748489103,2702.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:48:04,10/17/2022,3577713876,459489917,961.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:46:29,10/27/2022,7506073691,1820370427,291.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:52:34,10/22/2022,2434664247,8802724355,4495.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
22:56:25,10/14/2022,774930045,5617634406,14285.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:55:10,10/20/2022,6192920852,2745930906,5902.9,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Small_Fan_Out
16:08:44,10/15/2022,2265115164,5607680555,2277.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
22:46:38,11/10/2022,3884758691,6976962403,15376.84,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
22:34:42,11/6/2022,6343742239,5311089132,29161.23,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Mutual
23:16:33,11/9/2022,4765588788,8158233162,21495.58,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_Out
11:29:22,11/8/2022,4256757663,3442154802,463.26,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Small_Fan_Out
10:27:54,11/3/2022,1864477129,276619157,4339.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
8:03:09,11/5/2022,3460652792,1635897412,34324.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:41:29,10/20/2022,7763613711,5984161824,11198.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:02:57,10/29/2022,2237597933,5457107039,5977.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:09:33,11/2/2022,8441608564,5488991091,181.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
14:44:18,11/6/2022,9859636115,9016301094,5326.77,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_Out
16:54:18,11/7/2022,2166949330,5465711789,4686.72,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:09:03,10/25/2022,3206942177,5421923623,15144.12,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:50:46,10/26/2022,1552290493,1565628040,10586.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:57:40,11/2/2022,5708009014,9616051637,5436.2,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Periodical
4:09:58,11/5/2022,8645808985,4584955404,56.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
19:03:24,11/4/2022,7604623646,3372603595,1716.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:00:17,10/28/2022,2508215300,839371635,21547.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:16:07,11/2/2022,1394973410,5409294534,5039.99,Euro,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
16:00:25,10/28/2022,4019028996,4332873878,5108.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
18:50:39,10/25/2022,7830533173,147106208,22118.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
9:36:06,11/2/2022,1896356514,213014110,7954.17,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
16:45:27,10/30/2022,7652309055,2298405130,116.17,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
0:28:39,10/15/2022,5473746789,2521646320,3245.76,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
14:40:17,10/29/2022,8353453008,5594389958,6645.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:40:30,11/5/2022,9905047041,3330832813,4391.25,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:20:29,10/21/2022,6218531217,3758486710,7733.11,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_Out
23:02:28,10/29/2022,9345108228,3121826318,3097.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
2:34:28,11/8/2022,4879676182,4302832214,798.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:21:46,10/27/2022,9218114986,505780128,180.59,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Small_Fan_Out
14:43:12,10/14/2022,9104742745,2409966362,12819.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:18:27,11/6/2022,4514745874,421080306,3492.55,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:16:39,10/18/2022,2031714620,142697671,1915.87,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:16:21,10/10/2022,9989577870,5589395940,5300.26,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
20:31:35,10/16/2022,7692499899,9598290926,16603.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
19:41:17,10/28/2022,6782294771,4729551514,233.84,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:12:48,10/14/2022,9588215440,2779929318,3306.21,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
6:29:09,11/5/2022,9920970055,8989847159,7923.54,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
19:44:02,10/20/2022,4776306508,4338483737,8034.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:47:21,10/22/2022,6860797177,5129661746,165.6,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:28:08,11/11/2022,3390207591,346029158,4855.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:07:11,10/31/2022,1614388627,2031127460,957.09,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:49:27,10/17/2022,6856389450,4635810478,19548.9,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:20:09,10/21/2022,4987835488,3126514148,4553.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
17:03:12,10/16/2022,9608040909,1443615350,7734.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
13:44:15,11/4/2022,2062762640,4787866164,6829.83,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
19:31:41,10/31/2022,6775522202,2694469591,22370.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:06:22,11/6/2022,4364585783,339386340,2087.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
0:45:55,10/21/2022,1224735825,1421942685,5186.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:47:46,10/10/2022,9197783810,9499614894,8161.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:32:22,10/7/2022,3577199472,7274631840,733.55,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:53:18,10/11/2022,7220716960,7228065663,7644.24,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
18:41:52,10/30/2022,5096449545,26660911,18306.12,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:37:30,10/20/2022,5704320657,6509982486,259.48,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
14:25:39,10/18/2022,166274508,7664017427,8969.07,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:56:06,10/20/2022,5730390777,4332244917,6288.13,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:39:10,10/7/2022,1790329027,5801455343,801.18,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
19:25:24,11/6/2022,5689021430,4983612907,1708.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
13:18:39,10/26/2022,3618092542,7962878070,8033.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
21:51:49,11/6/2022,1928244783,5993949002,3674.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:53:42,11/1/2022,7889507013,2861134413,18280.2,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
17:46:35,10/26/2022,9979498275,4711469984,335.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:10:30,10/30/2022,4332727166,8737761426,26605.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
4:21:15,10/13/2022,9185672367,6373476426,353.63,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Small_Fan_Out
19:15:26,10/20/2022,4030626864,3711508318,32.33,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
14:48:27,10/31/2022,3969995853,8511904675,5628.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
16:12:58,11/9/2022,2407160389,4818515076,8517.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
6:28:58,10/16/2022,6446102402,353944921,7577.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
8:31:59,11/12/2022,7030091702,3020076736,4656.53,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
21:32:45,10/31/2022,647460703,8143849215,11173.63,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:45:00,10/25/2022,1924248519,9454197297,10888.14,Euro,UK pounds,Netherlands,UK,Cross-border,0,Normal_Fan_Out
19:07:24,10/16/2022,5324933148,6989271965,2211.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
14:17:20,10/28/2022,6022867460,7077951127,415.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:59:33,10/8/2022,1514497590,4837890063,6347.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:13:28,11/6/2022,6897858656,3575399719,1715.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:58:00,10/29/2022,2486714279,8127752157,12010.47,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
1:17:06,10/14/2022,16390550,9862529239,5059.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
15:30:44,10/23/2022,1113674024,4262503658,465.81,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:27:38,10/27/2022,1196195215,6626179956,12862.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
20:59:27,11/1/2022,9353516901,4499824135,26609.64298,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
12:42:01,10/30/2022,9597375939,1664176986,3346.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
3:17:55,11/1/2022,7004803629,6633049115,5553.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:50:51,11/7/2022,8682258559,3254720589,1637.67,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
19:13:12,10/13/2022,2285586317,8471401327,11908.93,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_In
15:49:40,10/21/2022,904277283,6117932941,1380.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:41:37,11/5/2022,8897867894,4104081382,8758.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
9:43:07,11/2/2022,7157996321,2621363515,9170.78,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
8:18:28,10/31/2022,7109340561,7887428501,9562.27,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
9:54:13,10/9/2022,3024986693,6086421020,8927.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
18:27:46,10/31/2022,8448094035,9499378650,4966.13,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:22:09,10/20/2022,4343841781,1841283224,27048.86,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_In
7:45:41,10/12/2022,1884733877,7863465293,9252.65,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:53:39,10/13/2022,5676450637,7298430080,5899.69,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:00:40,10/19/2022,1921704332,7973127556,15246.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:18:01,11/2/2022,6500334537,9950315108,9271.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:33:32,10/12/2022,4808832992,3408539909,25372.47,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:19:23,10/19/2022,6233297280,4577433913,9785.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
8:44:18,10/8/2022,1297981007,1716147499,27201.32,Albanian lek,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:31:48,10/23/2022,6130835432,2894519000,4064.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
2:48:45,11/8/2022,7185958659,3290669043,15185.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:02:38,10/31/2022,9125566263,3709430533,528.53,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:17:43,10/19/2022,5469938744,7213966296,24832.31,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:02:25,11/11/2022,9250416068,7596178691,5203.25,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:37:33,10/12/2022,383427712,1553248818,5206.03,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:45:19,10/28/2022,9499313567,5411572588,8110.56,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
16:39:34,10/24/2022,2555153254,8466681811,18659.27,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:45:18,10/28/2022,2026226504,7006934716,3655.24,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
9:55:28,10/16/2022,2855321102,2119800842,11480.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
0:30:16,11/4/2022,7503741618,431625227,5013.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
9:29:27,10/21/2022,262957163,9812756675,43421.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
0:30:51,11/2/2022,1775046511,744768833,475.78,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:14:58,11/8/2022,5797102181,2904129157,12569.84,Swiss franc,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:22:20,10/14/2022,3696248769,6296420152,15639.85,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
8:02:27,10/11/2022,1975793186,1267867263,13861.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
0:03:02,10/24/2022,6172401566,8422496094,805.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:13:13,10/27/2022,1929242509,2476700662,14259.8,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
0:02:46,10/15/2022,9431782809,8651041803,1052.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:35:41,10/26/2022,1071778615,1602327166,1658.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
